name,par_rank,k_q1,k_q2,k_q3,k_q4,k_q5,k_top10pc,k_top1pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nassau Community College,0.596767624,0.156105211,0.158172945,0.174519522,0.209178854,0.302023469,0.152987552,0.006791242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National College,0.33885548,0.24229906,0.313422602,0.302189363,0.110691055,0.03139792,0.015734034,0.000296154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National College Of Business And Technology,0.389196426,0.178505422,0.32555463,0.353411043,0.108908282,0.033620623,0.0051273,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National Park Community College,0.42793713,0.168380318,0.262332625,0.278618409,0.205862391,0.084806256,0.028261015,0.001506352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nationwide Beauty Academy,0.591623506,0.175158839,0.301769151,0.256085361,0.182926325,0.084060324,0.012081673,0.000720476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naugatuck Valley Community College,0.574265799,0.128818284,0.161725645,0.232385118,0.271478211,0.205592743,0.07372249,0.00273786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Navarro College,0.478803742,0.141446413,0.188111795,0.238321351,0.245232651,0.186887791,0.076961642,0.006190429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nazareth College Of Rochester,0.679554747,0.068192381,0.107704795,0.155346541,0.373183264,0.295573019,0.099494029,0.008448114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nebraska Wesleyan University,0.665814201,0.069149704,0.077798947,0.148304593,0.331883317,0.372863439,0.191172534,0.025692692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neumann University,0.62214487,0.106405054,0.13305969,0.187463114,0.265260702,0.30781144,0.122840532,0.006345932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada State College,0.651915873,0.200701606,0.115094415,0.211659719,0.227911295,0.244632965,0.106384897,0.000594793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Castle School Of Trades,0.448635473,0.162365155,0.208218822,0.189212889,0.21404982,0.226153314,0.060352499,0.000539772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New England College,0.686477433,0.101096335,0.151713678,0.227093825,0.310531478,0.209564684,0.087845091,0.003149054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New England Culinary Institute,0.642297165,0.100694905,0.132818532,0.286289104,0.289786347,0.190411112,0.06915013,0.004007333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New England Institute Of Art ,0.584409344,0.112646418,0.192065291,0.227285317,0.262554601,0.205448374,0.090455135,0.004947731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New England Institute Of Technology,0.551083839,0.115874576,0.133630252,0.200689261,0.265011299,0.284794611,0.108510819,0.001185611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Jersey City University,0.468223509,0.106966433,0.146238667,0.175116848,0.265138671,0.306539382,0.126358424,0.003866183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Jersey Institute Of Technology,0.614826707,0.069701131,0.062021065,0.071075673,0.146326317,0.650875815,0.437080432,0.028791166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Mexico Highlands University,0.43562461,0.125384256,0.174013157,0.228428085,0.299738042,0.17243646,0.067992051,0.001269129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Mexico Institute Of Mining & Technology,0.634921062,0.104014163,0.109993299,0.131118644,0.167168153,0.487705742,0.344425735,0.030888934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Mexico Junior College,0.438503974,0.178619009,0.19860411,0.188623411,0.179075897,0.255077573,0.151124643,0.00812879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Mexico Military Institute,0.601830414,0.095924795,0.124230506,0.157207778,0.18697118,0.435665741,0.165340329,0.00974675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Mexico State University,0.496872561,0.133787971,0.181234497,0.210380523,0.232237373,0.242359636,0.112531738,0.006943043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New River Community College,0.553212079,0.151898073,0.178636131,0.26759125,0.254865224,0.147009322,0.053296079,0.002725242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"New School, The",0.651620765,0.186903864,0.202768815,0.134462069,0.173209483,0.302655769,0.182597362,0.022246476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York City College Of Technology Of The City University Of New,0.332844288,0.120913042,0.163444029,0.193587614,0.267651826,0.254403489,0.122488892,0.002572816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York Institute Of Technology,0.5827264,0.116379375,0.132736423,0.125383499,0.184008087,0.441492617,0.273023829,0.027784469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New York University,0.735824716,0.112016251,0.11301687,0.101838005,0.154031713,0.519097162,0.366080555,0.089076646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Newberry College,0.599340136,0.085712767,0.146609469,0.226210986,0.347116654,0.194350124,0.075597632,0.00752306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Newman University,0.66732603,0.089198026,0.098783083,0.177532178,0.342493817,0.291992895,0.16083855,0.011822122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niagara County Community College,0.554511543,0.123261424,0.200513343,0.25742078,0.264340217,0.154464236,0.055770418,0.001003324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niagara University,0.658360237,0.079438283,0.105965956,0.155390713,0.317343396,0.341861652,0.163580496,0.009602292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicholls State University,0.544537289,0.11996532,0.15072738,0.20581414,0.257161214,0.266331947,0.142989375,0.013875445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nichols College,0.673458026,0.073998435,0.087729558,0.134378383,0.245148074,0.45874555,0.224277889,0.004660529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicolet Area Technical College,0.50499869,0.1330389,0.243341043,0.284416065,0.224702683,0.114501308,0.03769538,0.00304638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norfolk State University,0.435054953,0.081046733,0.178383394,0.258017043,0.284500093,0.198052738,0.077843074,0.001469841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Arkansas College,0.412640267,0.154099461,0.233650494,0.26464609,0.227728531,0.119875424,0.044339663,0.001018736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Carolina Agricultural & Technical State University,0.473923417,0.086677503,0.162315711,0.266336463,0.264341502,0.220328821,0.11004016,0.003420101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Carolina Central University,0.432335963,0.106076713,0.174477388,0.268541509,0.303250764,0.147653627,0.051405106,0.002351132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Carolina State University,0.722102927,0.084735748,0.096049943,0.125047291,0.231048396,0.463118623,0.285005084,0.02638385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Carolina Wesleyan College,0.526760469,0.11423452,0.163755566,0.25141096,0.26318321,0.207415744,0.075703981,0.004642639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Central College,0.712762589,0.089202375,0.094382146,0.127259912,0.297880581,0.391274986,0.179519082,0.014319603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Central Kansas Technical College,0.512310132,0.069189627,0.138004588,0.223917525,0.312166848,0.256721412,0.110246717,0.003974237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Central Michigan College,0.506352324,0.138447115,0.249956214,0.297292541,0.203609657,0.110694474,0.03512687,0.001321769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Central Missouri College,0.474487962,0.177141541,0.166892382,0.31399022,0.221606124,0.120369733,0.059053558,0.001045784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Central State College,0.490762279,0.12483807,0.249281762,0.269742678,0.235270999,0.120866491,0.036311992,0.000661093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Central Texas College,0.591510389,0.14889581,0.170454861,0.220907653,0.24498168,0.214759995,0.087280565,0.005994073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Central University,0.589677647,0.136680945,0.198351406,0.215390046,0.273135614,0.17644199,0.06955249,0.0007037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Country Community College,0.49116858,0.134194043,0.239173011,0.261349457,0.184481996,0.180801492,0.062786738,0.000411791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Dakota State College Of Science,0.513594235,0.072082512,0.105627778,0.188864712,0.298843659,0.33458134,0.160132742,0.010455242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Dakota State University - Main Campus - Fargo,0.623146788,0.065089945,0.08147145,0.140689686,0.273010835,0.439738084,0.248901366,0.023182066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Florida Community College,0.435845981,0.138471943,0.234060501,0.288466333,0.235436193,0.103565029,0.039155998,0.003884139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Georgia Technical College,0.374418109,0.179855558,0.30978234,0.247059959,0.178182797,0.085119346,0.04783326,0.000779265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Greenville University,0.586189094,0.136779572,0.146075159,0.26918951,0.292673446,0.155282313,0.053590239,0.006285894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Idaho College,0.509323221,0.163971551,0.214138111,0.258782782,0.204950062,0.158157493,0.057801224,0.002163262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Iowa Area Community College,0.511380745,0.087382684,0.166091736,0.287053417,0.302333098,0.157139065,0.054215501,0.002475971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Park University,0.628940802,0.126546506,0.140013786,0.17651914,0.252640476,0.304280092,0.119550217,0.009459981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Seattle College,0.573479722,0.177264673,0.187898148,0.203964614,0.230527512,0.200345053,0.089986859,0.004271498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Shore Community College,0.55125909,0.165411815,0.194905899,0.229103393,0.235598553,0.17498034,0.068395191,0.001177291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northampton County Area Community College,0.574546565,0.133277132,0.186925738,0.257026033,0.24872664,0.174044458,0.062090064,0.002596394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northcentral Technical College,0.547164796,0.084699833,0.165709526,0.274455319,0.307537153,0.167598168,0.039734474,0.000455129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northeast Alabama Community College,0.449198661,0.156560653,0.195874121,0.233575877,0.261595486,0.152393863,0.051784358,0.001603125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northeast Community College,0.462658911,0.089724253,0.167245756,0.266286582,0.284676455,0.192066954,0.066044752,0.006074976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northeast Iowa Community College,0.521398594,0.081693082,0.163758244,0.296761124,0.302290493,0.155497058,0.042511769,0.001928465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northeast Mississippi Community College,0.482548601,0.115076571,0.184508216,0.287030915,0.256641738,0.15674256,0.068021918,0.006612042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northeast State Community College,0.49386977,0.165567634,0.228921276,0.292301147,0.200711501,0.112498442,0.03173141,0.001177685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northeast Texas Community College,0.455120868,0.166595177,0.198774205,0.247712183,0.215123001,0.171795435,0.08028539,0.004177242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northeast Wisconsin Technical College,0.574234824,0.100462278,0.166297651,0.257210096,0.291571031,0.184458943,0.056772375,0.003047249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northeastern Illinois University,0.474767738,0.12657322,0.165908992,0.210886002,0.259861889,0.236769896,0.083303011,0.003623536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northeastern Junior College,0.510631763,0.122770939,0.1855398,0.250487161,0.243687208,0.197514892,0.078399308,0.009015647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northeastern Oklahoma A & M College,0.453006271,0.140709064,0.199171062,0.270793053,0.221990383,0.167336438,0.074450558,0.007248187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northeastern State University,0.507147899,0.111025677,0.162767434,0.252522206,0.271113131,0.202571552,0.094559592,0.007265093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northeastern Technical College,0.40454904,0.148899802,0.277619569,0.3045287,0.184906841,0.084045088,0.025755634,0.002422529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northeastern University,0.708162881,0.074385269,0.083269599,0.097507679,0.183907241,0.560930212,0.363267739,0.03609914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Essex Community College,0.545853479,0.136790385,0.180285054,0.248772827,0.256461968,0.177689766,0.062058618,0.00160882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Illinois University,0.676183117,0.086416491,0.105213673,0.143858919,0.26958338,0.394927537,0.20049939,0.010847681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Kentucky University,0.634174881,0.101361281,0.142250944,0.227085794,0.310816835,0.218485146,0.086346119,0.006259177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Michigan University,0.614729115,0.104655647,0.157164424,0.229326695,0.27697874,0.231874495,0.095660989,0.005081944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Oklahoma College,0.503798841,0.150251857,0.180291181,0.245119124,0.237730697,0.186607141,0.087919732,0.004749842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Virginia Community College,0.620934895,0.145696556,0.151675528,0.177037845,0.240339839,0.285250232,0.13072011,0.004877801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Wyoming Community College District,0.522300907,0.15084481,0.190108756,0.220524185,0.223291172,0.215231077,0.099188897,0.001628456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northland College,0.612952181,0.100999165,0.201876485,0.256493677,0.296878122,0.143752551,0.043979653,0.000859945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northland Pioneer College,0.420236742,0.223407241,0.277404686,0.248576241,0.134852348,0.115759484,0.052802275,0.001539542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northwest - Shoals Community College,0.473500416,0.164638771,0.23298708,0.236815541,0.213003926,0.152554681,0.059781729,0.001650367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northwest Arkansas Community College,0.531613832,0.161631966,0.187092513,0.230217427,0.234484833,0.186573261,0.083643572,0.003412512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northwest College,0.500097615,0.153360712,0.212791968,0.229935618,0.210389844,0.193521858,0.099087108,0.007976267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northwest Florida State College,0.511896568,0.153753257,0.199110272,0.241408321,0.253797643,0.151930506,0.061766999,0.003608309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northwest Iowa Community College,0.524322782,0.076637678,0.134057528,0.228291057,0.314576845,0.246436892,0.100146182,0.003751815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northwest Kansas Technical College,0.471201592,0.098788008,0.149368108,0.218719205,0.263313264,0.269811414,0.104552302,0.002388267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northwest Mississippi Community College,0.457948718,0.137372715,0.221982447,0.282253678,0.232361224,0.126029935,0.042891071,0.001512323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northwest Missouri State University,0.620717629,0.077148805,0.102463674,0.21364463,0.336383611,0.270359281,0.123197288,0.007601711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northwest Nazarene University,0.63978049,0.153700544,0.145513859,0.212758771,0.243254343,0.244772483,0.131679464,0.01127554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northwest State Community College,0.553664212,0.116289635,0.198408448,0.282466377,0.249198254,0.153637286,0.044810228,0.002613801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northwest University,0.63599824,0.179844954,0.145623753,0.151042071,0.238850476,0.284638747,0.117241702,0.000612724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Northwestern College of Bridgeview, IL",0.388635793,0.149943088,0.242332326,0.269286654,0.229121663,0.109316269,0.028989082,0.000555079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Northwestern College of Orange City, IA",0.599315086,0.096671206,0.158081375,0.180554455,0.332806098,0.231886866,0.117376656,0.009992894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northwestern Connecticut Community College,0.573524828,0.155173716,0.235958919,0.235892622,0.238589933,0.134384811,0.034889813,0.001992428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northwestern Michigan College,0.550611781,0.139535504,0.215217509,0.289571748,0.226316574,0.129358664,0.059537192,0.002131811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northwestern Oklahoma State University,0.504055382,0.116520045,0.178061049,0.206989812,0.237707495,0.260721599,0.135751278,0.017080742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northwestern State University,0.483522158,0.1359464,0.178773813,0.218481079,0.251375283,0.215423425,0.09462769,0.010768626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northwestern University,0.815103882,0.083343727,0.078609195,0.082412378,0.135661614,0.619973085,0.471659827,0.142055068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northwood University,0.625385655,0.100677918,0.114746334,0.166324085,0.234584079,0.383667584,0.225231636,0.03086414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norwalk Community College,0.568234445,0.169209234,0.181537132,0.197629533,0.247159869,0.204464232,0.089433016,0.00441366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norwich University,0.634319477,0.079924522,0.083076368,0.118319961,0.233540593,0.485138556,0.26909523,0.0083696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notre Dame Of Maryland University,0.595978273,0.110598877,0.099498415,0.12380272,0.31897223,0.347127757,0.122098095,0.006294565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nova Southeastern University,0.547378474,0.121185053,0.121902187,0.158456295,0.231784051,0.366672414,0.239410241,0.036107812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyack College,0.506872725,0.169298266,0.199892396,0.201851148,0.220013184,0.208945006,0.092020547,0.002625134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland City University,0.494978374,0.174607872,0.211633192,0.220120493,0.270337293,0.123301149,0.030408222,0.000660885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland Community College,0.652101363,0.164273418,0.211991129,0.228113319,0.22679635,0.168825785,0.064644538,0.003474023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland University,0.716890521,0.114210199,0.119208511,0.15256337,0.267030518,0.346987402,0.168864586,0.012631912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakton Community College,0.581316694,0.157383698,0.164068768,0.201454985,0.238951385,0.238141165,0.100394152,0.005625444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oberlin College,0.763926196,0.113950911,0.183726729,0.164114525,0.237566969,0.300640866,0.156991063,0.016003483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Occidental College,0.71406524,0.109457798,0.128723068,0.127227738,0.206611765,0.42797963,0.249034439,0.039994644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ocean County College,0.607238179,0.145693201,0.177731993,0.21152433,0.219710696,0.24533978,0.110017078,0.003920932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Odessa College,0.451326023,0.160706159,0.162990452,0.182071246,0.209078652,0.28515349,0.158562223,0.011462056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ogeechee Technical College,0.39204047,0.177864333,0.300813843,0.275063597,0.160215701,0.086042526,0.032305777,0.000993975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oglethorpe University,0.670175135,0.117460871,0.148615718,0.135118739,0.273132742,0.32567193,0.161368146,0.018364458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio Dominican University,0.573167893,0.089526733,0.159957701,0.209403483,0.32504917,0.216062912,0.093093248,0.003566458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio Northern University,0.681973703,0.046815365,0.069342937,0.102296847,0.193899387,0.587645465,0.406886721,0.023475154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio University,0.665886734,0.099830533,0.120766591,0.183650808,0.271832206,0.323919863,0.164659405,0.017564296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio Wesleyan University,0.723447683,0.088927297,0.112669347,0.126203268,0.293615706,0.378584382,0.218412686,0.031803358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohlone College,0.652425297,0.145546717,0.140648828,0.177766595,0.22468915,0.31134871,0.1515711,0.010321235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okefenokee Technical College,0.338057694,0.184916711,0.330930248,0.277565139,0.137824736,0.068763166,0.024983458,0.000862074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oklahoma Baptist University,0.674001518,0.141619608,0.126897238,0.189647479,0.271463412,0.270372263,0.136900903,0.019110956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oklahoma Christian University,0.667024447,0.1229726,0.161308131,0.197208768,0.238252954,0.280257547,0.156315701,0.012539311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oklahoma City Community College,0.530571652,0.158643208,0.18362756,0.234998504,0.229252681,0.193478047,0.075530411,0.005263279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oklahoma City University,0.68831969,0.115287821,0.136461096,0.195985459,0.254229212,0.298036412,0.166129186,0.022409173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oklahoma Panhandle State University,0.484300014,0.133230463,0.16156391,0.227234357,0.259329018,0.218642252,0.121598543,0.002169905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oklahoma State University,0.652158725,0.119946553,0.102362786,0.147548836,0.234343533,0.395798292,0.241452948,0.031094027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oklahoma State University - Oklahoma City,0.526977016,0.162412728,0.173065051,0.219491237,0.254723308,0.190307677,0.084422122,0.005936193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oklahoma State University Institute Of Technology - Okmulgee,0.46515827,0.139788844,0.161079974,0.222118525,0.223849379,0.253163278,0.103695896,0.00435311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Old Dominion University,0.613888882,0.091226195,0.103973804,0.15683507,0.302430422,0.345534508,0.172390311,0.008889817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Olivet College,0.54491064,0.113376466,0.162572993,0.236982643,0.290386578,0.19668132,0.050647172,0.006057205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Olivet Nazarene University,0.617848228,0.127028204,0.132916743,0.219724596,0.27589915,0.244431308,0.114188752,0.005766833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
